	Geneid	log2(fc)	logCPM	pvalue	FDR
142	OTU337	2.36048483247175	9.34148351569626	0.502074688796679	1
143	OTU964	2.36048483247175	9.34148351569626	0.502074688796679	1
144	OTU280	2.36010319959244	9.34136375177205	0.502074688796679	1
145	OTU401	2.36010319959244	9.34136375177205	0.502074688796679	1
146	OTU572	2.36010319959244	9.34136375177205	0.502074688796679	1
147	OTU612	2.36010319959244	9.34136375177205	0.502074688796679	1
148	OTU891	2.36010319959244	9.34136375177205	0.502074688796679	1
149	OTU956	2.36010319959244	9.34136375177205	0.502074688796679	1
150	OTU1081	2.36010319959244	9.34136375177205	0.502074688796679	1
151	OTU1205	2.36010319959244	9.34136375177205	0.502074688796679	1
152	OTU1268	2.36010319959244	9.34136375177205	0.502074688796679	1
153	OTU1292	2.36010319959244	9.34136375177205	0.502074688796679	1
154	OTU1334	2.36010319959244	9.34136375177205	0.502074688796679	1
155	OTU1706	2.36010319959244	9.34136375177205	0.502074688796679	1
156	OTU2044	2.36010319959244	9.34136375177205	0.502074688796679	1
157	OTU2202	2.36010319959244	9.34136375177205	0.502074688796679	1
158	OTU2251	2.36010319959244	9.34136375177205	0.502074688796679	1
159	OTU678	2.24694430119346	9.51069271236392	0.130445600708395	1
160	OTU197	1.94207884874918	9.59792787996933	0.130445600708395	1
161	OTU107	1.93817975298854	9.60339818962272	0.130445600708395	1
162	OTU125	1.87273459906391	9.45318362081234	0.380154705189284	1
163	OTU207	1.86450048700397	9.44828577798481	0.253112033195021	1
164	OTU1352	1.86406693688408	9.45034413290322	0.628092823113571	1
165	OTU104	1.75930893763792	9.69106976581858	0.187805489181336	1
166	OTU677	1.66633019274566	9.78681887493005	0.100990565176851	1
167	OTU184	1.62837691013127	9.2862485644948	0.502074688796679	1
168	OTU289	1.62837691013127	9.2862485644948	0.502074688796679	1
169	OTU462	1.62837691013127	9.2862485644948	0.502074688796679	1
170	OTU507	1.62837691013127	9.2862485644948	0.502074688796679	1
171	OTU676	1.62837691013127	9.2862485644948	0.502074688796679	1
172	OTU712	1.62837691013127	9.2862485644948	0.502074688796679	1
173	OTU919	1.62837691013127	9.2862485644948	0.502074688796679	1
174	OTU1104	1.62837691013127	9.2862485644948	0.502074688796679	1
175	OTU1274	1.62837691013127	9.2862485644948	0.502074688796679	1
176	OTU1610	1.62837691013127	9.2862485644948	0.502074688796679	1
177	OTU17	1.62826131689238	9.28621000211283	0.502074688796679	1
178	OTU174	1.62826131689238	9.28621000211283	0.502074688796679	1
179	OTU236	1.62826131689238	9.28621000211283	0.502074688796679	1
180	OTU327	1.62826131689238	9.28621000211283	0.502074688796679	1
181	OTU555	1.62826131689238	9.28621000211283	0.502074688796679	1
182	OTU748	1.62826131689238	9.28621000211283	0.502074688796679	1
183	OTU1826	1.62826131689238	9.28621000211283	0.502074688796679	1
184	OTU193	1.62309150115588	9.28452197250712	1	1
185	OTU269	1.62309150115588	9.28452197250712	1	1
186	OTU409	1.62309150115588	9.28452197250712	1	1
187	OTU487	1.62309150115588	9.28452197250712	1	1
188	OTU497	1.62309150115588	9.28452197250712	1	1
189	OTU753	1.62309150115588	9.28452197250712	1	1
190	OTU928	1.62309150115588	9.28452197250712	1	1
191	OTU1027	1.62309150115588	9.28452197250712	1	1
192	OTU1042	1.62309150115588	9.28452197250712	1	1
193	OTU1715	1.62309150115588	9.28452197250712	1	1
194	OTU182	1.6213441967277	9.28396719100965	1	1
195	OTU241	1.6213441967277	9.28396719100965	1	1
196	OTU329	1.6213441967277	9.28396719100965	1	1
197	OTU473	1.6213441967277	9.28396719100965	1	1
198	OTU549	1.6213441967277	9.28396719100965	1	1
199	OTU733	1.6213441967277	9.28396719100965	1	1
200	OTU781	1.6213441967277	9.28396719100965	1	1
201	OTU842	1.6213441967277	9.28396719100965	1	1
202	OTU899	1.6213441967277	9.28396719100965	1	1
203	OTU925	1.6213441967277	9.28396719100965	1	1
204	OTU1210	1.6213441967277	9.28396719100965	1	1
205	OTU1408	1.6213441967277	9.28396719100965	1	1
206	OTU1479	1.6213441967277	9.28396719100965	1	1
207	OTU1548	1.6213441967277	9.28396719100965	1	1
208	OTU1621	1.6213441967277	9.28396719100965	1	1
209	OTU1904	1.6213441967277	9.28396719100965	1	1
210	OTU2013	1.6213441967277	9.28396719100965	1	1
211	OTU220	1.61925283675695	9.28331324500495	1	1
212	OTU411	1.61925283675695	9.28331324500495	1	1
213	OTU435	1.61925283675695	9.28331324500495	1	1
214	OTU447	1.61925283675695	9.28331324500495	1	1
215	OTU459	1.61925283675695	9.28331324500495	1	1
216	OTU468	1.61925283675695	9.28331324500495	1	1
217	OTU506	1.61925283675695	9.28331324500495	1	1
218	OTU604	1.61925283675695	9.28331324500495	1	1
219	OTU737	1.61925283675695	9.28331324500495	1	1
220	OTU775	1.61925283675695	9.28331324500495	1	1
221	OTU882	1.61925283675695	9.28331324500495	1	1
222	OTU900	1.61925283675695	9.28331324500495	1	1
223	OTU946	1.61925283675695	9.28331324500495	1	1
224	OTU963	1.61925283675695	9.28331324500495	1	1
225	OTU1133	1.61925283675695	9.28331324500495	1	1
226	OTU1291	1.61925283675695	9.28331324500495	1	1
227	OTU1624	1.61925283675695	9.28331324500495	1	1
228	OTU1679	1.61925283675695	9.28331324500495	1	1
229	OTU1772	1.61925283675695	9.28331324500495	1	1
230	OTU1925	1.61925283675695	9.28331324500495	1	1
231	OTU1991	1.61925283675695	9.28331324500495	1	1
232	OTU2257	1.61925283675695	9.28331324500495	1	1
233	OTU106	1.61886547984935	9.28319330715333	1	1
234	OTU219	1.61886547984935	9.28319330715333	1	1
235	OTU223	1.61886547984935	9.28319330715333	1	1
236	OTU302	1.61886547984935	9.28319330715333	1	1
237	OTU388	1.61886547984935	9.28319330715333	1	1
238	OTU408	1.61886547984935	9.28319330715333	1	1
239	OTU424	1.61886547984935	9.28319330715333	1	1
240	OTU452	1.61886547984935	9.28319330715333	1	1
241	OTU470	1.61886547984935	9.28319330715333	1	1
242	OTU478	1.61886547984935	9.28319330715333	1	1
243	OTU488	1.61886547984935	9.28319330715333	1	1
244	OTU490	1.61886547984935	9.28319330715333	1	1
245	OTU500	1.61886547984935	9.28319330715333	1	1
246	OTU529	1.61886547984935	9.28319330715333	1	1
247	OTU530	1.61886547984935	9.28319330715333	1	1
248	OTU592	1.61886547984935	9.28319330715333	1	1
249	OTU601	1.61886547984935	9.28319330715333	1	1
250	OTU627	1.61886547984935	9.28319330715333	1	1
