name	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU2135	k__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__norank	g__norank	s__norank
OTU2136	k__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__DS-100	f__norank	g__norank	s__norank
OTU2137	k__Bacteria	p__Actinobacteriota	c__MB-A2-108	o__norank	f__norank	g__norank	s__norank
OTU2138	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelatoclostridiaceae	g__Erysipelatoclostridium	s__norank
OTU2139	k__Bacteria	p__Chloroflexi	c__P2-11E	o__norank	f__norank	g__norank	s__norank
OTU2140	k__Bacteria	p__unidentified_Bacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Rhodanobacteraceae	g__norank	s__norank
OTU2141	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micromonosporales	f__Micromonosporaceae	g__Dactylosporangium	s__norank
OTU2142	k__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Rubritaleaceae	g__Luteolibacter	s__norank
OTU2143	k__Bacteria	p__Firmicutes	c__norank	o__norank	f__norank	g__norank	s__norank
OTU2144	k__Bacteria	p__Verrucomicrobiota	c__Kiritimatiellae	o__WCHB1-41	f__norank	g__norank	s__norank
OTU2145	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Nocardioidaceae	g__Kribbella	s__norank
OTU2146	k__Bacteria	p__Acidobacteriota	c__Holophagae	o__Subgroup_7	f__norank	g__norank	s__norank
OTU2147	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU2148	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__norank	s__norank
OTU2149	k__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Deinococcaceae	g__Deinococcus	s__Deinococcus_sp_Lab-1
OTU2150	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__norank	s__norank
OTU2151	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__SC-I-84	g__norank	s__norank
OTU2152	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__norank	s__norank
OTU2153	k__Bacteria	p__Myxococcota	c__Polyangia	o__norank	f__norank	g__norank	s__norank
OTU2154	k__Bacteria	p__unidentified_Bacteria	c__Alphaproteobacteria	o__Rhizobiales	f__norank	g__norank	s__norank
OTU2155	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__Mitochondria	g__unidentified_Mitochondria	s__norank
OTU2156	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Lautropia	s__norank
OTU2157	k__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Chthoniobacterales	f__Chthoniobacteraceae	g__Chthoniobacter	s__norank
OTU2158	k__Bacteria	p__unidentified_Bacteria	c__Acidobacteriae	o__Acidobacteriales	f__norank	g__norank	s__norank
OTU2159	k__Bacteria	p__unidentified_Bacteria	c__Alphaproteobacteria	o__Elsterales	f__norank	g__norank	s__norank
OTU2160	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU2161	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU2162	k__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Subgroup_2	f__norank	g__norank	s__norank
OTU2163	k__Bacteria	p__Myxococcota	c__Polyangia	o__mle1-27	f__norank	g__norank	s__norank
OTU2164	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank
OTU2165	k__Bacteria	p__unidentified_Bacteria	c__Thermoleophilia	o__norank	f__norank	g__norank	s__norank
OTU2166	k__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Solibacterales	f__Solibacteraceae	g__Candidatus_Solibacter	s__norank
