	Geneid	log2(fc)	logCPM	pvalue	FDR
125	OTU1516	-3.03330803147505	9.66219314211947	0.0332190660189079	0.310985184763222
126	OTU216	-3.21252920947809	9.70002606004351	0.0332190660189079	0.310985184763222
127	OTU351	-3.21371556053036	9.70064502569467	0.0332190660189079	0.310985184763222
128	OTU253	-3.22529665658149	9.70651281442692	0.0332190660189079	0.310985184763222
129	OTU228	-2.03354846004992	10.0394483655316	0.040818867695637	0.378128270513846
130	OTU153	-2.22789959910854	9.84117025223848	0.0426132714842041	0.391714303258645
131	OTU104	1.82216781658541	9.965719955984	0.043338730522233	0.393538142301852
132	OTU88	1.37351979212443	10.2903604553089	0.0434703219948489	0.393538142301852
133	OTU122	-1.56751360106782	10.2362083316426	0.0498779987394511	0.448151943561234
134	OTU59	-0.677314798571164	11.270100461973	0.0528770358657564	0.471552670593873
135	OTU84	-1.35657891667265	10.4149236341894	0.0542824597848234	0.480500292169363
136	OTU83	-0.906373979500022	10.8367231752856	0.0551644333600551	0.484716896068132
137	OTU89	-1.27549196839569	10.5130342271429	0.0559600366400354	0.488118567772571
138	OTU1834	2.83436596467576	9.56903361519325	0.0651093693970597	0.511879581772936
139	OTU142	2.83271888793793	9.56832695431469	0.0651093693970597	0.511879581772936
140	OTU236	2.83271888793793	9.56832695431469	0.0651093693970597	0.511879581772936
141	OTU241	2.8302973596943	9.56730227476131	0.0651093693970597	0.511879581772936
142	OTU65	-1.45807571064345	10.035120373518	0.0645536941836753	0.511879581772936
143	OTU460	-1.93275950183288	10.0061259163737	0.0645536941836753	0.511879581772936
144	OTU366	-2.80008255364224	9.61113419696489	0.0651093693970597	0.511879581772936
145	OTU173	-2.8003577435569	9.6112745308197	0.0651093693970597	0.511879581772936
146	OTU622	-2.80063298103137	9.61141487474538	0.0651093693970597	0.511879581772936
147	OTU430	-2.80301002350023	9.61263583874541	0.0651093693970597	0.511879581772936
148	OTU1001	-2.80539077134487	9.61387808481576	0.0651093693970597	0.511879581772936
149	OTU299	-3.00282507306938	9.64677007984081	0.0651093693970597	0.511879581772936
150	OTU199	-3.01776298799968	9.65429671714019	0.0651093693970597	0.511879581772936
151	OTU243	-3.02128957785464	9.65612969030442	0.0651093693970597	0.511879581772936
152	OTU209	-3.02439301632943	9.65766162438421	0.0651093693970597	0.511879581772936
153	OTU80	1.54222888144435	9.89258595409695	0.0714942776791394	0.558403018474324
154	OTU291	-2.05125702614209	9.79241672663812	0.0748782087502333	0.56632569276284
155	OTU359	-2.05951862514529	9.79600013026362	0.0748782087502333	0.56632569276284
156	OTU150	-2.06215797542519	9.79737014033147	0.0748782087502333	0.56632569276284
157	OTU170	-2.06505840249898	9.79887858618825	0.0748782087502333	0.56632569276284
158	OTU218	-2.06629470896054	9.79719894492093	0.0748782087502333	0.56632569276284
159	OTU127	-1.2409334312239	10.1143414388111	0.0865433128417112	0.650435590225439
160	OTU25	0.616583341325137	11.7923029452079	0.0983237517648842	0.734355520993979
161	OTU105	1.36556695259728	9.96827443411244	0.100990565176851	0.744961267816895
162	OTU1591	-1.79933044525584	9.96210941733264	0.100990565176851	0.744961267816895
163	OTU227	2.82305556465069	9.56423202402404	0.128118436555504	0.795318841053734
164	OTU189	2.82223236680025	9.56394262781864	0.128118436555504	0.795318841053734
165	OTU388	2.82215512770106	9.56388757597109	0.128118436555504	0.795318841053734
166	OTU264	2.82125514476468	9.56354317244234	0.128118436555504	0.795318841053734
167	OTU188	2.81975006619801	9.56286559163473	0.128118436555504	0.795318841053734
168	OTU249	2.81084471055944	9.55917081129728	0.128118436555504	0.795318841053734
169	OTU315	2.80987443542192	9.55877239592411	0.128118436555504	0.795318841053734
170	OTU202	2.20443573271455	9.71057673547685	0.130445600708395	0.795318841053734
171	OTU91	1.24350150405492	10.1502757771357	0.108581932001044	0.795318841053734
172	OTU69	1.0684888773933	10.1932992640651	0.130242503507881	0.795318841053734
173	OTU154	-1.39558397749142	9.8431022107788	0.1166671335225	0.795318841053734
174	OTU1222	-1.70066616959233	9.70810502166997	0.130445600708395	0.795318841053734
175	OTU270	-1.87048848480051	9.74426029950383	0.130445600708395	0.795318841053734
176	OTU206	-1.87193153362065	9.74557009148748	0.130445600708395	0.795318841053734
177	OTU382	-1.8762411881547	9.74705899354645	0.130445600708395	0.795318841053734
178	OTU195	-1.87751489172973	9.74543511619064	0.130445600708395	0.795318841053734
179	OTU245	-1.89632123463199	9.75191889697062	0.130445600708395	0.795318841053734
180	OTU295	-2.52482485075907	9.5589286106214	0.128118436555504	0.795318841053734
181	OTU343	-2.52504036389716	9.55894644323177	0.128118436555504	0.795318841053734
182	OTU111	-2.5251470300874	9.5591005985258	0.128118436555504	0.795318841053734
183	OTU221	-2.52531705142012	9.55908730070331	0.128118436555504	0.795318841053734
184	OTU210	-2.52681012991648	9.55985615388834	0.128118436555504	0.795318841053734
185	OTU246	-2.52830465166689	9.56062532574562	0.128118436555504	0.795318841053734
186	OTU991	-2.52944550353402	9.5612130620608	0.128118436555504	0.795318841053734
187	OTU146	-2.53214532963366	9.56260959391496	0.128118436555504	0.795318841053734
188	OTU655	-2.78089900100744	9.60155450213194	0.128118436555504	0.795318841053734
189	OTU363	-2.78516954473497	9.60368466310747	0.128118436555504	0.795318841053734
190	OTU1948	-2.78711043103945	9.60460196122524	0.128118436555504	0.795318841053734
191	OTU544	-2.7879295066888	9.60502162684588	0.128118436555504	0.795318841053734
192	OTU349	-2.7894047190401	9.60578563064198	0.128118436555504	0.795318841053734
193	OTU350	-2.7894047190401	9.60578563064198	0.128118436555504	0.795318841053734
194	OTU118	-2.7899979677848	9.60609684586782	0.128118436555504	0.795318841053734
195	OTU416	-2.7936972901442	9.60791989612502	0.128118436555504	0.795318841053734
196	OTU239	-2.796243394185	9.60915043096968	0.128118436555504	0.795318841053734
197	OTU156	1.66560117454954	9.92521897321926	0.155960919149859	0.92723034021931
198	OTU215	-1.0926519092564	9.92836291299949	0.155960919149859	0.92723034021931
199	OTU117	-1.22848600325901	9.96615901309673	0.155960919149859	0.92723034021931
200	OTU100	-1.33478833744384	9.99193800649171	0.155960919149859	0.92723034021931
201	OTU176	-1.68062263475629	9.92758868341429	0.155960919149859	0.92723034021931
202	OTU36	-0.372210121349755	12.2576948822198	0.164013129462143	0.970275691620105
203	OTU151	2.48161651237888	9.51406380567423	0.253112033195021	1
204	OTU294	2.48161651237888	9.51406380567423	0.253112033195021	1
205	OTU341	2.48161651237888	9.51406380567423	0.253112033195021	1
206	OTU389	2.48161651237888	9.51406380567423	0.253112033195021	1
207	OTU411	2.48161651237888	9.51406380567423	0.253112033195021	1
208	OTU593	2.48161651237888	9.51406380567423	0.253112033195021	1
209	OTU891	2.48161651237888	9.51406380567423	0.253112033195021	1
210	OTU1895	2.48161651237888	9.51406380567423	0.253112033195021	1
211	OTU452	2.47918267665987	9.5130377928542	0.253112033195021	1
212	OTU124	2.47823232957243	9.51267092233478	0.253112033195021	1
213	OTU143	2.47682322610691	9.51206643446232	0.253112033195021	1
214	OTU157	2.47675273963211	9.51201241699397	0.253112033195021	1
215	OTU225	2.47675273963211	9.51201241699397	0.253112033195021	1
216	OTU193	2.4710568443801	9.50967047431066	0.253112033195021	1
217	OTU292	2.47098673334148	9.50961658688348	0.253112033195021	1
218	OTU285	2.47006944754157	9.50926964679899	0.253112033195021	1
219	OTU381	2.47006944754157	9.50926964679899	0.253112033195021	1
220	OTU437	2.47006944754157	9.50926964679899	0.253112033195021	1
221	OTU192	2.46765390172898	9.50824653014169	0.253112033195021	1
222	OTU513	2.46765390172898	9.50824653014169	0.253112033195021	1
223	OTU1161	2.01928054719633	9.45816323394007	0.502074688796679	1
224	OTU220	2.01845227524922	9.45780961341227	0.502074688796679	1
225	OTU237	2.01845227524922	9.45780961341227	0.502074688796679	1
226	OTU250	2.01845227524922	9.45780961341227	0.502074688796679	1
227	OTU251	2.01845227524922	9.45780961341227	0.502074688796679	1
228	OTU394	2.01845227524922	9.45780961341227	0.502074688796679	1
229	OTU406	2.01845227524922	9.45780961341227	0.502074688796679	1
